Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.738494873,-9.473521196909918E-4,0.03393650867312603,-0.07720058011754283,
0.746917725,-0.06204938560200279,0.02714920693850109,-0.18434347190653533,
0.755310059,-0.018987653012852213,0.021719365550800784,-0.14747477752522897,
0.763671875,-0.015190122410281726,-0.013264155996859373,0.03525504126106682,
0.772094727,0.07977905441552469,0.020028323640012502,0.12013518535260381,
0.780456543,0.03318359509491975,-0.014616989525489732,0.0961081482820827,
0.788879395,-0.03474462783031418,-0.042345447089141786,0.1994695264381665,
0.797271729,0.033495801641998724,-0.0032245022025634285,0.09828411724428321,
0.805664063,-0.034494862592651,-0.0025796017620507428,0.017335789889177278,
0.814056397,0.03369561383212927,-0.0020636814096404166,0.07516013581759218,
0.822448731,-0.0036953644030466304,-0.0016509451277122444,0.15207146802907445,
0.830810547,-0.03359593995993726,-0.031972611570919796,0.12165717442326063,
0.839233399,-0.026876751967949808,-0.02557808925673566,0.09732573953860957,
0.847595215,-0.02150140157435987,0.010189384063361562,-0.1060139200878627,
0.855987549,0.07473003108426213,0.00815150725068925,-0.2073941438827891,
0.864379883,-0.001507479038840298,0.006521205800551488,-0.043332307293731276,
0.872772217,0.029445872237677806,-0.02543489082830863,0.11855681041501498,
0.881164551,0.054196346227642245,-0.020347912662646905,0.18678880770701234,
0.889587403,-0.01793442692413616,-0.016278330130117702,0.14943104616560987,
0.897979737,-0.01434754153930895,-0.01302266410409425,0.05825333302623825,
0.906372071,-0.07276953713769718,-0.0410577797207754,-0.04534069295401011,
0.914764405,0.003075874196092232,-0.002206575339120498,-0.18949521061320773,
0.923126221,-0.05883080454937628,-0.0017652602712963095,-0.059665016146816185,
0.931610108,0.07551836417299895,-0.0014122082170371364,0.013559490988797052,
0.939910889,0.06041469133839916,0.029522088895120202,0.010847592791037641,
0.948333741,0.04833175307071935,-0.007034184352654016,-0.08325307811091953,
0.956695557,0.03866540245657557,-0.005627347482123124,0.025328689855015796,
0.965118409,0.030932321965260523,-0.03514152642319868,0.1428459596965137,
0.973510743,0.024745857572208485,-0.028113221138558853,0.2062201271322106,
0.981872559,-0.010842962379733145,-0.022490576910846993,0.19561575014326849,
0.990325928,-0.0699658738100365,-0.017992461528677506,0.12585295167711408,
0.998687745,-0.0866245545167792,-0.014393969222942005,0.10068236134169162,
1.007080079,-0.06929964361342333,-0.011515175378353781,0.04989403360460365,
1.015441895,-0.02478785942198869,-0.009212140302683025,-0.052015925460066725,
1.023864746,-0.019830287537590974,0.02326993619535367,-0.16419574818055338,
1.03225708,0.07606692231367729,0.0492678044250332,-0.19264810245069341,
1.040649414,0.06085353785094183,0.03941424354002665,-0.09282697805430473,
1.049041748,0.048682830280753486,0.0315313948320215,-0.10491343791219343,
1.057403565,0.008306615787102789,0.055864764303117376,-0.3903882698610044,
1.065826416,-0.08529806674531781,0.0446918114424939,-0.1897276080763035,
1.07421875,-0.06823845339625423,0.005113800716495032,-0.09049058255479281,
1.082580567,0.006700741189246573,0.0347306890106962,-0.07239246604383354,
1.090972901,-0.025279055486102764,-0.002855097228942949,0.09532089044618353,
1.099365235,-0.05087509985763228,-0.0022840777831540926,0.04560485688819682,
1.107757569,-0.010048224417355867,-0.0018272622265231853,-0.08609912230194183,
1.116210938,0.02260106890361535,-0.0014618097812184594,-0.007587793935304177,
1.124572754,0.01808085512289226,-0.0011694478249748563,-0.03670988358574334,
1.132965088,0.07575618800456385,0.029704090177520293,-0.12131126624359467,
1.141326905,0.029965301966151103,-0.006876376295483766,-0.03575750908862574,
1.149719239,0.023972241572920883,-0.005501101036387013,0.0326854966353487,
1.158172608,0.019177793258336795,-0.03505273629785943,0.0874399012145286,
1.166534424,0.015342234606669503,-0.02804218903828737,0.1618952803466236,
1.174896241,0.012273787685335602,-0.05307339966813007,0.22144737662104852,
1.183288575,-0.051472473757981474,-0.04245871973450388,0.2078097567655881,
1.191711426,-0.010538330568885201,-0.033966975787603104,0.1662478054124712,
1.200164795,0.08351269491989188,0.003466067807417428,0.041054884954977666,
1.208526612,-0.025133203439086538,-0.05851864966031606,0.09413541187023178,
1.216857911,0.010545292717480836,-0.046814919728253024,0.16725168887118613,
1.225250245,0.06972773808023469,-0.006800080313852597,0.1031494956281982,
1.233642579,0.05578219046418775,-0.0054400642510819,-0.009411555841191799,
1.242095948,-0.016665751534899798,-0.004352051400865697,-0.03818110014170273,
1.250427246,-0.013332601227919794,-0.0034816411206923803,-0.06118452855086254,
1.258911133,-0.041317936451085835,-0.0027853128965538154,-0.14089098221569074,
1.267211914,0.028237154745381354,0.028411398120256948,-0.17400428967880188,
1.275604248,-0.008049924641194917,-0.007910529941294264,0.01403143153820885,
1.2840271,0.024199708724544133,-0.006328423953035234,0.16444780148056637,
1.292419434,-0.011279881457864627,-0.005062739162428276,0.1315582411844538,
1.300811768,0.0216157432712083,-0.004050191329942443,0.0439550890413134,
1.309326172,-0.043998909289283405,-0.0032401530639538656,0.03516407123305143,
1.317565918,-0.06583877586892672,-0.002592122451162915,-0.033160246919809566,
1.326019287,-0.0526710206951414,-0.0020736979609301542,-0.11845934987959694,
1.334381104,-0.04213681655611312,0.059632545537505965,-0.2786419916224272,
1.34274292,-0.003069804807390497,0.04770603643000504,-0.3148569526729421,
1.351135254,0.02819601162283758,0.03816482914400421,-0.2212337066696044,
1.359619141,0.022556809298270086,0.030531863315203633,-0.054403957523183166,
1.367919922,0.048685095876116136,0.024425490652162818,-0.012883517581046888,
1.376281739,0.03894807670089295,0.019540392521730343,-0.07159831797108751,
1.384735108,-0.030133042545535615,0.015632314017384186,-0.026626798908120364,
1.393127442,-0.05474608247392854,-0.018146004254842474,0.03999006477975442,
1.401489258,-0.07444872144789283,-0.014516803403874068,0.031992051823802825,
1.410003662,-0.09019862559581426,-0.011613442723099165,0.02559364145904297,
1.418273926,0.019772251867098634,-0.009290754178479244,0.051114561604734376,
1.426696778,-0.014821846943821049,-0.007432603342783395,0.1634746570962875,
1.435058594,0.049434026351193205,-0.005946082674226805,0.10014007723953,
1.443450928,0.03954722108095454,-0.03539651457688153,0.1720432141353747,
1.45187378,9.859213960136115E-4,0.0023224367759948628,-0.015588084941700941,
1.460296631,0.06208024102306087,0.001857949420795979,-0.13505347576586146,
1.46862793,-0.04226695952530135,0.0014863595366367832,-0.046751276706439526,
1.477050782,-0.033813567620241125,0.001189087629309249,0.05453013097859838,
1.485412598,0.0035887943413071,-0.02968837833405269,0.07427596025162941,
1.493865967,-0.02776861296445432,-0.02375070266724233,0.15135192054505353,
1.502197266,0.06971626197218661,-0.019000562133793863,0.12108153643604247,
1.5105896,-0.03615814276600071,-0.015200449707035268,0.21944823696133398,
1.518981934,0.0017131342246994308,-0.012160359765628126,0.11426708566281718,
1.527374268,0.0933138667547595,-0.009728287812502678,0.030122164624003744,
1.53579712,-0.017292265971192378,-0.007782630250002143,0.024097731699203706,
1.544189454,-0.013833812776953947,-0.006226104200001803,-0.10330482245313632,
1.552581787,0.050224453684686865,0.025658765077498646,-0.2971580181187594,
1.560943604,0.04017956294774949,0.020527012061998917,-0.17643491058875682,
1.569335938,0.03214365035819966,-0.014218038787900955,0.012074727778994543,
1.577758789,0.02571492028655975,0.019265217407179236,-0.051631721683055076,
1.586120606,0.051223791697997734,0.04606402939449339,-0.163888385158943,
1.59451294,0.01032717788964821,0.03685122351559489,-0.19240221203340369,
1.602935791,-0.05302976159453143,0.02948097881247591,-0.18456141806422366,
1.611328125,-0.07306345771312517,-0.00706707241876936,-0.23959249382637893,
1.619720459,-0.027811117733000157,0.02499819753373478,-0.25296549896735243,
1.628082276,-0.05288854262390008,-0.010653297441762355,-0.04913753589263159,
1.636505127,-0.042310834099120065,-0.039162286390909795,0.02198147519214544,
1.644897461,-0.03384866727929603,-6.901806752277473E-4,-0.01306667531503436,
1.653289795,0.003560714614063154,-0.031191792977682375,0.05083816365422322,
1.661712647,0.0028485716912505232,-0.02495343438214581,0.04067053092337858,
1.670074463,0.002278857353000374,-0.01996274750571647,0.06318828020745215,
1.67843628,0.0018230858824003215,-0.046622053473323266,0.17313363197846243,
1.686859131,-0.029181179731579743,-0.037297642778658435,0.19979840948901995,
1.695220948,0.037946560120986184,-0.060477762660426926,0.1598387275912163,
1.703643799,0.03035724809678897,-0.04838221012834154,0.1891624859792227,
1.712036133,0.024285798477431175,-0.0693576235714235,0.30455264503337887,
1.720428467,0.05006828721944501,-0.055486098857139066,0.3355854754017038,
1.728790284,0.009414981338056072,-0.04438887908571143,0.29910802875886233,
1.737213135,0.038171633507944946,-0.03551110326856932,0.14735527066333987,
1.745605469,0.06118916227510596,-0.028408882614855635,0.1485238649681726,
1.753997803,-0.012340174086165168,-0.022727106091884774,0.08817944353703844,
1.762390137,0.08205901307481789,-0.01818168487350791,0.039891699360881105,
1.770751954,0.06564721045985433,-0.014545347898806238,0.15449636730120453,
1.779144287,0.052517768367883466,-0.0422759267565449,0.3994149649347136,
1.787567139,0.04201421469430677,-0.0644725968739861,0.5953376360102709,
1.795928955,0.002971723317945374,-0.05157807749918897,0.6907964759957164,
1.804321289,0.09430853099810632,-0.04126246199935135,1.165552219859073,
1.812713623,-0.0471361830140149,-0.18623262584948108,2.005036990731009,
1.821105957,-0.313514610473712,-0.21027760458583478,2.5846936550848074,
1.829528809,0.024993975683530456,-0.16822208366866764,3.017779338130346,
1.837890625,-0.04129632335942568,-0.3491040341224343,4.528786458785525,
1.846313477,-0.7072436016562906,-0.6470322507354473,4.664984733434672,
1.854675293,0.016480509299967527,-0.4563342966821078,3.7319877867477373,
1.863098145,-0.04810709646627598,-0.3344155818769359,2.9242987254919406,
1.871520996,1.3099274087644792,-0.2062409615952987,1.849106949143554,
1.879882813,-2.506977506582167,-0.7166163044324891,0.8970101686898424,
1.888244629,1.9783779556717667,0.6831766830165087,-5.166376240048127,
1.896636963,0.05041476688116331,1.0062337292257073,-11.150984292819752,
1.905029297,-0.05161154587006933,1.846942549786816,-14.191868977224551,
1.913452149,-0.5009694124773054,1.875954918735703,-12.640616763810891,
1.921813965,0.058904645799405686,1.6539865912385623,-10.756048098548714,
1.930206299,0.07777557210827457,2.05868731986585,-11.362968361651472,
1.938629151,-0.1523059095008803,1.70824135979893,-9.488763361196177,
1.946990967,0.21526464739929585,0.8456214081516441,-5.292585395988192,
1.955413819,-0.07295429770556339,0.40067925542756533,-3.253392047259304,
1.963775635,0.03356771417929927,0.04472553324830225,-1.4381750635886927,
1.972167969,-0.09572883646906061,-0.9142317804326082,3.139865222566546,
1.980560303,-0.04593121370649855,-1.3443004634085867,6.1893824124282375,
1.988952637,-0.006105322527698909,-1.3818978902581194,8.16931598853634,
1.997324311,0.02576759744659085,-1.7490852067377456,12.021048493954073,
2.005716644,-0.13262078532397736,-1.6137823255464467,12.895940357663259,
2.014108978,-0.2286796360716819,-1.1071513487184075,10.316752286130608,
2.022501312,-0.36681822057609553,-1.069595590693476,8.253401828904487,
2.030893646,-0.8144384631796264,-0.9476198319297806,6.60272146312359,
2.039377533,-0.28380174710620115,-0.5435694983563244,5.282177170498873,
2.047708832,-0.533498917216211,-0.6800216143100597,4.225741736399099,
2.056070648,0.40064227247703127,-0.29885127582304793,3.38059338911928,
2.064462982,0.351165673450375,-0.14714986831468835,2.7044747112954255,
2.072885834,0.06640617157280004,-0.24030290246425068,1.3974298666925904,
2.081278168,0.48216546460199006,0.20615855693484963,-3.5095707550834305,
2.089639984,0.14056635605659207,0.7778418846103801,-8.017434436097995,
2.098032318,-0.04076957140472637,0.990022531125804,-9.325300087940896,
2.106424652,0.12060699912621892,1.4662245678693928,-10.953855793008968,
2.114878021,0.03519409539472512,1.9391295566392643,-12.226060708625925,
2.123239838,0.1507382841282801,1.8271093093739117,-10.63892962158824,
2.131571137,0.27382549058387406,1.7068534631241294,-9.430516255864344,
2.139993988,0.00453402527959923,1.6413006415930536,-8.892826090628976,
2.14841684,0.06491872412992938,1.098514146086943,-6.31747132172193,
2.156809174,-0.009356524602306515,0.3271877817133043,-2.8474829167525444,
2.165201508,-0.007485219681845234,-0.07535914962935653,-0.8376298880895354,
2.173563324,-0.1285711835579762,-1.3474089017347353,5.949378511403372,
2.182016693,0.11166942034111904,-1.5988988010752883,9.203142945841448,
2.19037851,0.11997518471039526,-1.6162284158602307,11.407753614485658,
2.198770844,0.0653404993308162,-1.5074968928444346,12.681122325182278,
2.20713266,-0.19289361616034706,-1.328580522088048,10.635229891395824,
2.215555512,-0.39949311558452766,-1.0628644176704385,8.50818391311666,
2.223947846,-0.5034690041863721,-0.8196518856988506,6.80654713049333,
2.232309662,-0.6172893635053477,-0.6863611569965804,5.445237704394664,
2.240701996,-0.4325399868980282,-0.5797407810660142,4.356190163515732,
2.24909433,-0.10086597389342257,-0.40250112094656165,3.4849521308125873,
2.257486664,0.19512509197901196,-0.29134904128849914,2.787961704650069,
2.265909516,0.37061423373945956,-0.20243958459329914,2.2303693637200546,
2.27430185,0.3271432424603177,-0.03936865986213922,0.6810484206635437,
2.282694184,0.5068806095932542,0.21367108773528853,-3.439121224406666,
2.291086518,0.1909781204871034,0.5999773975319811,-7.194924909212833,
2.299509369,-4.401598603173129E-4,1.000965804744335,-9.647956528932768,
2.307840668,0.03028752054924616,1.4443273312954679,-11.181341297364966,
2.316233002,0.08552152034564697,2.1054862790988746,-12.929020791798223,
2.324655853,0.25229172799526756,2.0214983982790997,-11.63035042250108,
2.333048187,0.048610726146214034,1.80107323034203,-10.039778384875865,
2.341440521,0.1614715887294712,1.226332217086124,-7.2350331571194415,
2.349832855,0.006594263171076975,0.5826771017938992,-4.225087072570553,
2.358225189,0.035915058974361536,0.09838045096636933,-1.7251990525876928,
2.366648041,-0.0938509606330108,-0.5342106782894046,1.347318785273596,
2.375040375,-0.19766377631890863,-1.0402835816940237,4.510179246968877,
2.383402191,0.056395346132373125,-1.322558896605219,7.6227430069501025,
2.391794525,0.014464421437148545,-1.4870876446279253,10.541834542278831,
2.400217377,-0.049719966756531175,-1.3428927719523402,11.896443708041817,
2.408579193,-0.16235898121772496,-1.1968972253743724,10.313944517214704,
2.417002045,-0.37505320059917996,-1.0494611396744977,8.251155613771765,
2.425363861,-0.453277423760594,-0.8089170562708485,6.6009244910174125,
2.433725678,-0.4545530913522252,-0.5858421411104286,5.28073959281393,
2.442118012,-0.36364247308178016,-0.5299652167945927,4.224591674251144,
2.450540863,-0.19898282612167414,-0.42397217343567384,3.3796733394009166,
2.45890268,0.3924494812901607,-0.18595508249853943,2.703738671520732,
2.467325531,0.2526680811258786,-0.11811221053008136,1.1210353708103362,
2.475717865,0.5392316328694529,0.2119677511071849,-3.1790628166329817,
2.484110199,0.1862192906705623,0.598614728229498,-6.772364022837635,
2.492472016,0.05704428019269986,0.8772804544585986,-8.85022764405136,
2.50086435,0.13756657649790993,1.3760309065356289,-10.635089341803589,
2.509317719,0.11005326119832792,1.713739764291003,-11.388772157036621,
2.517649018,0.05740296052116234,1.6468096825265526,-10.091681788129296,
2.526071869,0.2604365285731799,1.6545571210212422,-9.329827364097188,
2.534433686,0.055126566608543925,1.5381598569732438,-8.505817457684001,
2.542826019,0.07474090172433517,1.0466533738598451,-6.038504063803451,
2.551218353,0.05979272137946817,0.4389340272128761,-3.206584501042761,
2.559610687,-0.013457326802675418,0.014037846770300899,-1.216854514896709,
2.568003021,-0.07205736534839036,-0.5403932577400093,1.5701199037076328,
2.576395355,-0.1495770446224623,-1.0758815007232576,4.811003149528607,
2.584787689,0.09485252445828019,-1.289745727922356,7.648887968841636,
2.593210541,0.01459051566037417,-1.675351269837885,13.90313137116706,
2.60154184,-0.11091059528420066,-1.401572519776558,12.195112518808648,
2.609995209,-0.33389449185236053,-1.2132013751962465,9.756090015046919,
2.618357025,-0.5122816091068885,-1.0318526040632472,7.804872012037535,
2.626749359,-0.4711167911917608,-0.7641905793443478,6.243897609630029,
2.635172211,-0.40754528842215865,-0.6113524634754781,4.995118087704023,
2.64350351,-0.23409287136272694,-0.5197216192178824,3.9960944701632197,
2.651926361,0.21112658181606847,-0.3238461430305559,3.1968755761305765,
2.660318695,0.3527757771716048,-0.16713355504944483,2.5575004609044605,
2.668711029,0.22092911783103383,-0.13370684403955613,1.034684450754817,
2.677133881,0.4832008137960771,0.1994920442996051,-3.0642690409586457,
2.685526215,0.2026861393181117,0.5886341627834342,-6.680529002298167,
2.693918549,-0.021725600264260625,0.8692960021017475,-8.715455916682284,
2.702310883,0.07455067213234151,1.2470603368376483,-10.31275779975208,
2.710733734,0.12093204161212323,1.6718548124388686,-11.161558778864162,
2.719095551,0.03545412938344855,1.5826620726073448,-9.971202589497581,
2.727487885,0.24288967069425882,1.5725871776171259,-9.080209141910565,
2.735880219,0.10236837718040709,1.3193612459999509,-7.693207840872203,
2.744272553,0.08189470174432567,0.6877399733624607,-4.560987171135262,
2.752695404,0.03487611295796056,0.24372225212746856,-2.33101629940821,
2.761057221,-0.0027509651023815973,-0.32599387798552515,0.46426410891093184,
2.769449555,-0.1554234283319053,-0.8737101414509201,3.7730958574412456,
2.777841889,0.12082727295947576,-1.158660495973236,6.726618775796747,
2.786234223,0.0353703144613306,-1.294677420216089,9.365242774543649,
2.794657074,0.028296251569064512,-1.2502560963291212,10.95517029385367,
2.803018891,-0.16123751046349838,-1.122787884875797,10.296423832739187,
2.811411225,-0.28222487165204874,-0.9901736672756378,8.23713906619135,
2.819803559,-0.470945912946639,-0.7921389338205103,6.589711252953082,
2.82822641,-0.46870008973231125,-0.603059291587658,5.271769002362467,
2.836649262,-0.374960071785849,-0.5130992887388763,4.217415201889974,
2.845011078,-0.23867655352242922,-0.41047943099110107,3.3739321615119806,
2.853403412,0.11552848374455663,-0.26709204088663085,2.699145729209583,
2.861765228,0.33758880262064533,-0.12173027333430486,2.1593165833676657,
2.870157562,0.20877953819026626,-0.0360927147611938,0.532262837006634,
2.878580414,0.258954782895963,0.6146805156910449,-7.174336214769694,
2.886972748,0.1152326739730204,0.8901452914590862,-9.171805397597005,
2.895365082,0.09218613917841634,1.233087912854769,-10.493950665733855,
2.903726898,0.13504041524898308,1.5993853693463151,-11.275873423212085,
2.912119232,0.10803233219918651,1.585978022039552,-10.307820320600918,
2.920542084,0.2703003774780992,1.5139484332566417,-9.073685455699486,
2.928934418,0.09365729416997937,1.4563247622303135,-8.239612427059589,
2.937296234,0.10556548377348351,1.042476801971751,-6.223940918210172,
2.945688568,0.08445238701878682,0.4662324181399007,-3.416225488474387,
2.954080902,0.0062704057087794585,0.035876559511920564,-1.2619842970295099,
2.962534271,0.005016324567023611,-0.40033927973421357,1.013032191282642,
2.970896088,-0.1798614520651311,-0.902546814412371,4.089527315526114,
2.979288422,0.07063720553539515,-1.2123694827798968,7.071707301639641,
2.987650238,0.02585790895956608,-1.3376446096614174,9.304204220217963,
2.996042572,0.051338182636402885,-1.253990199447884,10.630533786330622,
3.004495941,-0.1734558210783777,-1.1564148158083072,10.527046657970748,
3.012796723,-0.4758740318627022,-0.9864233565528959,8.4216373263766,
3.021189057,-0.4419907293964118,-0.7891386852423166,6.737309861101281,
3.029581391,-0.41488408742337946,-0.6619628036626031,5.389847888881025,
3.038004242,-0.20932426212620356,-0.49891838746133255,4.31187831110482,
3.046366059,0.10835846139278715,-0.33784320606281604,3.4495026488838576,
3.054758393,0.30121313630172974,-0.23963491641275247,2.759602119107086,
3.063150727,0.1796790051351338,-0.06912492531770198,0.7366856015356689,
3.071543061,0.35825736426435706,0.18986607537083833,-2.842987944552714,
3.079935394,0.13338323516148565,0.4890022352966703,-5.921228734548423,
3.088358246,0.10670658812918854,0.8202423155810861,-8.261250565763739,
3.096720062,-0.006578088871649179,1.1465258837148689,-9.642935999485992,
3.105112396,0.08668088827768061,1.4688442421281451,-10.349883467557543,
3.11350473,0.06934471062214453,1.512184768702516,-9.750902867796036,
3.121927582,0.20869842474771566,1.4549138305870128,-8.59751184501808,
3.130289398,0.10566723589192256,1.3171537207196105,-7.674799026795713,
3.13871225,0.05389414027603806,0.9924314726694384,-5.925325061280321,
3.147104584,0.04311531222083048,0.45684801016680077,-3.3305554591805073,
3.155496918,-0.026799254129585615,-0.37003184577280945,0.8291713553118443,
3.163889252,-0.14402241111616848,-0.8476490117744977,3.727924486593226,
3.172342621,0.03800472735706517,-1.1990908891070982,6.874356190837081,
3.180704437,-0.030887722020597863,-1.2657302308169285,8.962448819857165,
3.189066254,0.06723318175852172,-1.196458696372293,10.111963450416983,
3.197458588,-0.13008796631193265,-1.1410414688165844,10.418647908771087,
3.205881439,-0.28794488476829616,-0.9741246789595175,8.33491832701687,
3.214304291,-0.3222992671896369,-0.7486600947301141,6.667934661613497,
3.22263559,-0.3804224215642096,-0.6295677242215914,5.334347729290798,
3.231027924,-0.3962812966263677,-0.5649456832835229,4.2674781834326385,
3.239420258,-0.16379017401984416,-0.3906650427205687,3.4139825467461122,
3.247812592,0.08349422797162467,-0.25124053027020476,2.7311860373968884,
3.256235443,0.2813095425335498,-0.139700920309914,2.1849488299175093,
3.26459726,0.1944079855893398,0.01082227156456872,0.0011450990902588387,
3.273020111,0.33940090019022184,0.22317197740790462,-3.2781854832277944,
3.281412445,0.14893771233967745,0.4849951014575735,-6.0548726053322355,
3.289743744,0.11915016987174198,0.8170366085098086,-8.337513806922038,
3.298166596,0.06466828042864359,1.664945204776597,-12.094315244756382,
